Imputation_,resilient,EFFORT1,ESCS,UNDREM,METASUM,METASPAM,DISCLIMA,TEACHSUP,DIRINS,PERFEED,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,MASTGOAL,DISCRIM,BELONG,BEINGBULLIED,EMOSUPP
4,0,6,-1.268,-1.64,-1.72,-1.41,-.0424,.2727,-.0424,-.3253,-.342788194510514,-.5786,.1744,.0127,.1222,1.2421,1.6524,2.51669239843587,.130205490874854,-.6583,-.5707,-.0197995228057326,-.474944135255396,.862915456224309,.781534826006321,.106531632388721,.73486168247013,-1.0505630381364,.507597706938585,.739
4,0,10,-2.2489,-.6,-1.34,-.5,.871,.7015,-.2081,.7743,.5408,-.2644,.9888,-.1542,-1.0985,1.2421,.8232,.6912,.6012,-.6583,.1956,1.8164,1.3423,.2621,.1869,.3468,.5881,-1.1428,-.7823,-.0472
4,0,7,-1.446,-.6,-1.72,-1.41,.0056,-.0037,-.7598,-.3253,.5363,.1041,-.6079,-.0872,-1.0985,.409,.9672,.6912,.6012,.0083,.7871,-.1015,-.2006,.8126,-.5928,-.4347,-.1088,-.3184,.8233,.739
4,0,10,-1.6657,-1.64,-1.72,-1.41,2.0345,1.314,1.8202,-1.6391,-.62,-.9282,.1744,.1372,-1.4439,-1.8876,-1.272,-1.9892,.6012,1.0844,-2.345,-.1015,-1.8939,.2621,-.5928,-.4347,-1.1549,2.7249,-.7823,.739
4,0,8,-1.7286,-.94,.59,1.33,.2621,.4394,-.2546,-.3253,.7551,-.1687,1.3209,1.4271,.1222,.409,.2705,2.0378,-.9391,.4667,-.5229,-.1015,-.2459,-.6723,-.5928,1.8524,-.2021,-.1642,1.2618,.739
4,0,8,-1.2787,-.6,-.57,-1.41,.9134,1.314,1.8202,1.1225,2.0871,2.0073,1.8245,.638,.1222,-.0697,.2705,1.2186,.6012,1.0844,.1956,-.1015,-.9823,.9269,1.2386,1.4751,2.6128,1.1073,.2907,.739
4,0, ,-1.5475,.45,.21,-.5,1.4022,1.314,.4861,-.3253,.2432,2.0073,1.8245,-.5581,.1222,.8207,.2705,1.0326,-.2119,1.0844,.3709,.7068,1.8905,-.9827,.5012,-1.0375,-.1088,1.4685,1.2618,-.6796
4,0,7,-1.8526,1.15,-.18,1.33,-.3889,-.8065,-.6412,-.6555,.4399,-.9282,-.1734,-.3053,-1.6796,-.1817,.2705,2.0378,-1.5771,1.0844,.571,1.8164,1.0671,-.523,-.5928,-.3507,-1.1549,-.9855,-.7823,-1.7606
4,1,1,-2.6306,-1.64,-.95,1.33,2.0345,1.314,1.8202,-.3253,.5102,.4572,.1744,-.2704,-.825,.5082,1.2958,.0866,.6012,-.6583,.1956,-.1015,.4637,.2621,-.5928,-.4347,-1.1549,-.4415,-.7823,-1.7606
4,1,8,-1.6879,.45,-.18,1.33,1.0832,.039,-.2546,-.0363,.5102,-.1716,.174,-.0176,-.5485,-.0697,.2705,.6912,-.9391,-.6583,.1956,-.1015,.1097,-.9827,.1869,.1123,.9385,-.5707,1.8279,-1.7606
4,1,9,-1.3271,1.15,-1.72,-.5,-1.0963,-2.7106,-2.9425,-.3253,-2.3003,-2.2652,-2.2177,1.1231,1.8839,-1.126,-1.272,2.0378,-.9391,-.6583,1.2643,-.1982,1.8905,-.9827,.7301,1.8524,.9385,-.9131,1.8016,.739
4,1,7,-1.5042,1.5,.98,.87,-.8527,.481,-1.5502,-.6555,-.2264,1.1813,.7222,-.0996,-1.3543,.409,.7192,.6912,.6012,.4626,.3709,-.6545,-.0288,.7522,.4094,-1.0266,-.458021969807358,-1.2675,-.7823,.0721
4,0,8,-2.2418,.45,-1.72,1.33,-1.8167,-.6262,-.8338,-1.1311,-.62,-.5786,-.9379,-2.7114,1.2374,2.7752,-1.272,.6912,.6012,-1.1534,-.5707,-.772,.052,-.6723,-1.1176,1.8524,1.2902,-1.0622,2.4242,.739
4,0,7,-3.0051,.45,.21,-.04,.1625,.2384,-.1803,-.0008,-.3644,.1941,.1744,.3568,.1222,-.0697,.2705,-1.1126,-1.5068,-.6117,-.2047,-1.034,.4637,-.9827,-.5928,-.094,.5881,.0407,.2907,-2.2521
4,0,7,-2.4031,-.6,-1.34,.87,2.0345,.7015,1.0067,.7743,.7904,-.1687,-.2934,2.6131,1.8839,-.0697,.2705,.6912,.6012,.4626,1.2643,.6291,.3335,.2621,-.5928,-.4347,-1.1549,-.1939,-.7823,-2.09505251970356
4,0,5,-2.7258,.45,-1.72,-.96,-1.0963,-.2327,-1.0493,-.7784,-.3335,-1.0504,-1.0615,-1.0322,-1.1572,-.6311,1.0558,-1.9892,-.9391,-1.4136,.4352,-.1015,-1.8939,.2621,1.2386,-.8444,-1.1549,-1.0971,.8615,-1.7606
4,0,6,-1.7405,-1.64,-1.72,-1.41,2.0345,1.314,1.8202,.7743,2.0871,2.0073,1.3209,.415,.1222,-.0697,.8232,-.6142,.6012,-1.6224,-.2047,-.7233,1.8905,-2.1464,-.5928,-.4347,.0963,-.3102,-.7823,-1.7606
4,0,7,-1.7606,-1.64,-.57,-1.41,-.0424,-.2023,1.8202,.7743,-.62,.4572,.1744,.5046,.1222,.323388176567036,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,-.9827,-.5928,-.4347,-1.1549,-.672,-.7823,-.0472
4,0,9,-1.6969,-.6,-1.34,-1.41,.871,.7015,.6532,.7743,1.5391,.1915,.9888,1.2374,.6994,-.0697,.8232,.6912,1.3256,1.0844,-.2661,.6291,.8207,.2621,1.2386,.5761,-1.1549,.9423,-.7823,.739
4,0,8,-2.3767,.1,-.57,-.96,-.0424,-.2023,-.0424,-.3253,-.62,.1915,.1744,.638,-.4089,.409,.7192,-.6142,.6012,-.6583,-.2047,-1.3692,.4637,-.9827,-1.1176,-1.3162,.3228,-1.0394,2.07,-1.7606
4,0,7,-1.972,.8,-.18,-.04,1.0832,.4522,.5853,.5121,.2464,2.0073,1.2662,1.3752,.8214,-.1031,1.0558,-.6142,-.2119,-.6661,.849,-.1015,1.8905,-.267,-.5928,-1.1295,.2882,-1.3406,3.8591,-.5553
4,0,10,-2.0578,.1,-.18,1.33,.1631,1.314,1.8202,1.5844,.7904,2.0073,.1744,.1851,-1.0985,-.0697,.8232,-.6142,.6012,1.0844,.4352,.487,.9109,.8126,-.5928,-.3507,-1.1549,-.672,-.7823,-1.7606
4,0,8,-2.798,.45,-1.72,.547746203222417,-1.5333,.4522,.8667,1.3514,.5102,-.5786,-.6413,.638,-1.1218,1.5715,1.6524,.6912,.6012,.0321,-.0326,.6291,1.0944,.8126,-.5928,-1.0266,-.1731,-1.714,3.8591,-.4858
4,0,4,-2.4776,-.25,-1.34,-1.41,.7767,-.7769,-.0424,.0728,-.2336,-.5786,-.8687,-.1542,-1.0985,-.0697,.2705,-.043,-.1855,.0042,-.5707,-.772,-.687,.2621,-.117679225723429,.3468,.2143,-1.1654,.2907,-1.38468931775465
4,0, ,-1.5285,-.94,-1.72,-1.41,-.0424,-.3673,-.0424,-.3253,.1183,-.1687,.3684,-1.1798,-2.4403,-1.8876,1.6524,-.4686,-.1855,-1.8264,-.5229,-1.6207,-1.4869,1.7411,.1869,-1.9222,.5881,-.3004,1.2618,-1.7606
4,0,9,-2.2374,-1.29,-.18,-.96,2.0345,-.0348,-.0706,.5121,.0205,-.0818,.6797,.5572,-.5485,-.524,-.7816,1.563,-.9391,.0083,.3709,.487,-.7592,-.9827,.1038,.5761,-1.1549,-.7386,1.1928,.739
4,0, ,-1.3741,.1,1.36,-.5,-.0424,-.2744,-.8332,.7743,.2464,.4572,1.2662,-.9016,-1.4704,.3787,.7192,.304315196257556,.0688401139469358,1.0844,.1956,-.1015,.312955265152927,.905378251511946,-.397664653773002,1.04653876605262,-.440079774131034,-.730215628338454,-.578987502106521,.739
4,1, ,-1.2726,-1.64,-.18,1.33,-.7049,-1.6385,-1.6456,.7743,-.62,.4572,-.2934,1.3468,1.8839,-1.8876,-1.272,.2865,-.9391,-1.1507,-.4112,-.1015,-.0288,-2.1464,.1869,-2.5252,-1.1549,-1.199,.7703,-1.7606
4,1,8,-1.6648,-1.64,-1.72,-1.41,-.4003,-1.1481,-.0424,.7743,.5102,.4572,.1744,-.6278,-.825,-.524,.8232,.7601,-.9391,-.6583,-2.345,-2.7365,.4637,-.9827,-1.1176,-2.5252,.5881,-1.2008,2.1379,-1.7606
4,0,8,-1.8522,-.25,.21,-.04,.9207,.3485,-.2546,.3993,.7904,.1041,.1744,-.2704,.1222,-.556,-.2888,-.6142,.9995,-.6583,.7871,.9982,-.687,1.7411,1.2386,.5761,1.4245,.3241,.2907,.739
4,0,8,-1.4101,1.5,-1.72,.42,-.0424,.7628,-.0424,.5121,-.62,.1041,1.8245,.4493,.1222,.0755,1.6524,.6912,.6012,-.6583,-.2047,-.157999897532643,1.8905,-.9827,-.5928,-.6331,-1.1549,-.3184,1.2618,-1.7606
4,1,7,-1.3762,.45,1.36,.87,2.0345,-.2023,-.3001,-.3253,.5102,.1915,1.3209,.8628,-.4089,-.524,-1.272,.169810823270124,-.706790183272013,1.0844,.148105151630358,1.12213998504213,-1.44075056837381,.253239095153622,.736971846419716,1.4585730059393,-.917802822939504,-.752411249683912,-1.07512617864325,-.115
4,1,8,-1.7047,-.6,.21,.42,.2108,.1597,-.3001,-.3253,-.62,-.9282,.1744,.8628,-.4089,1.2421,.2705,-1.0299,.9747,-.6117,.7871,.1187,-.0845,-.6232,.5012,.7181,-1.1549,-.3184,.8615,-1.7606
4,0,6,-2.8995,-1.64,-1.72,-1.41,-.0424,-.2023,-.0424,.7743,.5102,.4572,.1744,-.645,-.825,.9065,1.6524,.6912,.6012,-.6583,-.6888,-.1015,.4637,.2621,-.5928,.5761,.5881,-.5878,.8615,-3.5088
4,0, ,-1.2454,-1.64,-1.72,-1.41,-.0424,-.2023,-.0424,-.3253,-.62,-.5786,-.5905,-.4262,-2.4403,-1.8876,1.0558,-.6142,.6012,-.6583,.1956,-1.3692,.052,.2621,.1869,-.4347,.5881,-.9879,-.7823,-1.7606
4,0,8,-1.2642,-1.64,-1.72,-1.41,-.0424,-.2023,-1.0988,-.3253,-.62,-.5786,-1.0615,.8628,.1222,-.0697,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,-.9827,-.5928,.5761,-1.1549,-.3184,-.7823,-1.7606
4,0, ,-2.0438,-.6,-1.72,-1.41,-.0424,-1.1481,-1.8134,-.3253,-.62,-.5786,-.8965,-.354,-1.12499627461011,1.2978,3.0064,-.6142,-.9391,-1.6139,-.9792,-1.3692,-.687,-.9827,-.5928,-.4347,.5881,-.9879,-.7823,-1.77022819498926
4,0,3,-1.7556,-1.64,-1.72,-1.41,-.0424,-.2023,-1.0988,.7743,.5102,.4572,.1744,-.3377,-1.0985,2.101,1.6524,-1.9892,-2.1428,-.6583,-.9792,-.1015,-.2006,-2.1464,-1.566,-2.0701,-1.1549,-1.4741,1.9777,-1.7606
4,0,7,-1.5065,-1.64,-1.34,1.33,.871,-1.1481,-1.0988,-.3253,-.62,-.5786,.1744,.638,-.4419,.409,.2705,-.6142,.6012,-.6583,2.0054,-.1015,.4637,.2621,1.2386,-.4347,.5881,-.3184,1.1625,-1.7606
4,0,10,-1.322,.45,-.95,.42,-.5964,-.0037,1.0067,.2682,.7904,.1915,.1744,-.7983,-.825,.7693,-1.272,-.6142,.6012,1.0844,.7871,-.1015,-.13,.2621,1.2386,-.094,-1.1549,.0928,1.2618,-1.7606
4,0,10,-1.6633,-1.64,-1.72,-1.41,.7843,.6259,1.8202,-.3253,.5102,.1067,.1744,.1372,.1222,1.2421,1.6524,-.6142,.6012,-.6583,-.9792,-.1015,-.4342,.2621,1.2386,-.4347,-1.1549,-.7814,-.7823,-1.7606
4,0, ,-1.7915,-1.64,.59,-.96,-.0424,-1.1481,-1.0988,-.3253,-.62,-.5786,.1744,-.2704,-1.0985,-.0697,1.6524,.2865,.6012,-.6583,-.2047,-.1015,.8794,.2621,-.5928,-.4347,.5881,-.6659,-.7823,-1.7606
4,0,10,-5.7145,-1.64,-1.72,-1.41,-2.7124,1.314,1.8202,-1.6391,-2.3003,-2.2652,-2.2177,.0127,-1.0985,-.0697,.2705,-.769,-.2119,-.6583,-.9792,-1.3692,-.2006,.9759,-1.7429,.4449,1.3756,-.6613,1.7405,-1.7606
4,0,7,-1.6455,.45,-.95,.87,1.4022,-.2023,-.2546,-.3253,.5102,.4572,.1744,.1499,-.849,.409,.2705,-.6142,-.4213,-1.1507,-.2047,-.6545,.1097,1.7411,-.5928,.3468,.2143,-.4415,1.5082,-1.7606
4,0,10,-1.2736,-1.64,-1.72,-1.41,-.8179,-.2023,-.0424,.7743,.5102,.4572,.1744,-.1192,.1222,1.2421,.2705,.727341680566232,.6012,-2.5375,.849,1.8164,1.8905,1.7411,-.5928,-.4347,1.7356,-.5582,1.1625,-.551843158649535
4,0,7,-1.8941,-.6,-1.72,1.33,-.0424,-1.1481,-1.0988,-.3253,-.62,-.5786,-.8547,-.1542,-1.0985,.9065,.9672,-.6142,-.9391,-.6583,-.2047,-.1015,.4637,-.267,-.5928,.1123,.5881,-1.1224,1.1211,-.993882664658816
4,0,10,-2.5618,.45,.59,.87,-.0424,-.4377,-.3001,.2012,.1494,.4572,-.2934,-.1162,.1222,-.0697,.2705,.6912,.6012,-.6583,.1956,-.1015,-.687,1.348,-.5928,-.4347,-.1088,-.3184,.2907,-.72212489058368
4,0, ,-1.5257,-.6,-.57,-1.41,-.0424,-.3971,-.6245,.5121,.5102,.4572,.1744,-.186,.1222,-.0362,.2705,.2865,1.6762,-.6583,.7871,-.1015,-.7592,.2621,-.5928,.4317,1.2675,-.6659,-.7823,-1.7606
4,0, ,-1.9075,-1.64,-1.72,-1.41,-1.2051,-.2023,-.0424,.7743,.5102,-.5786,.1744,.2641,1.8839,-1.126,-1.272,2.0378,1.6762,1.0844,2.0054,1.8164,1.8905,1.7411,1.2386,1.8524,-1.1549,-.1769,-.7823,-1.7606
4,0,5,-2.3821,-1.64,-1.72,-1.41,-.9389,-.2023,-.0424,-.3253,-.62,-.5786,-1.0615,-1.4882,-1.2042,-1.8876,1.0558,.6912,.6012,-1.6139,-2.345,1.8164,.4637,.2621,-.5928,-1.3162,-1.1549,-.7764,2.07,-1.7606
4,0,6,-2.5509,-.6,.280418407408376,-1.41,-1.0963,1.314,-.0424,1.3195,.7551,.4572,.6797,.3252,-.825,.9065,.8232,.6912,.6012,-.6583,.1956,-.6545,1.8905,.2621,.5012,-.4347,-1.1549,-.3184,-.7823,-1.7606
4,0,8,-1.9383,-.94,.98,1.33,1.4022,-.2023,-.3275,.7743,.7869,-.2644,.1744,-.1542,-.4089,.5082,.8232,.2865,1.6762,.0281,.1956,.5693,-.4342,.2621,-.5928,-.094,-1.1549,-.3184,.2907,-1.7606
4,0,9,-1.8341,-1.64,-1.72,-1.41,.3529,1.314,1.8202,.7743,.5102,.1915,.1744,.3252,-.4089,-.0697,.2705,.6912,.6012,-.6583,-.2661,-.1015,.4637,.2621,-.5928,.5761,1.7356,-.3184,-.7823,-.4858
4,0,10,-1.6193,-1.64,-1.72,-1.41,-2.7124,1.314,.3189,.1339,-.62,-.5786,.1744,.0127,-1.0985,-.0697,.2705,-.6142,-2.1428,-1.6139,-.9792,-1.3692,-.687,-.9827,-.5928,-.4347,.5881,-.6659,-.7823,-1.7606
4,0,10,-2.0114,.45,-1.72,-1.41,.0946,.7628,1.8202,.7743,.5102,.3721,.1744,-.2704,-2.4403,-.0697,.2705,.6912,-.9391,-.6583,2.0054,1.1448,-.0288,.2621,-.5928,-.4347,-.2861,.0348,-.7823,-1.7606
4,0,4,-2.6254,-.6,-1.72,-1.41,.3529,1.314,1.8202,1.0179,2.0871,.937,.9278,-.0176,-1.4439,-.556,-1.272,.6912,-.9391,1.0844,.6314,.1187,.4637,-2.1464,.1869,1.8524,-1.1549,-.6354,-.7823,.739
4,0, ,-2.0275,-.521648733905646,-1.72,-1.41,.396,-.3971,.3183,.5121,.5102,-.5786,.1744,-.2161,.1222,.5082,.7192,-.2309,-.5107,-1.4024,-.4112,.6291,-1.8939,.8126,-.5928,-1.1295,1.2675,-.6843,.6725,-2.09278849256672
4,0,8,-1.8387,-.94,-.95,-1.41,.396,-.2023,.2336,2.0165,.7869,.4572,.1744,-.3875,.1222,1.2421,.9672,.6912,.6012,-.6583,.1956,-.1015,.4637,.2621,-1.1889,-.4347,1.7356,-.9879,.1462,-1.77459075697877
4,0,7,-2.4945,-.25,.98,-.5,-.0424,-1.1481,-1.0988,-.3253,-.62,-.5786,-.2934,.0127,-.825,-.524,.2705,.6912,.6012,1.0844,.1956,-.1015,-.3799,1.7411,.7301,1.8524,-1.1549,.6818,-.7823,-.115
4,0,7,-1.2469,-.25,-1.34,-.5,-.0424,.4522,1.1049,.7743,1.0741,.4572,.636,.8628,.1222,-.524,.2705,.2865,-1.4801,-.6583,-.5707,.5693,-.2006,.2621,1.2386,.5761,.109,-.3184,.2907,-1.7606
4,0,10,-1.9222,.45,-.57,.42,-1.0233,1.314,.5467,.7743,.5102,1.1853,.1744,2.6131,1.1971,.795,-.5536,-.6142,.6012,.0083,-.2661,.9982,.4637,.2621,-.5928,-.2151,.5881,-.9855,-.7823,.0721
4,0,10,-2.7257,-.94,-1.72,-1.41,-.9647,-1.6031,-1.8134,-1.6391,-2.3003,-2.2652,-1.1572,.0127,-.4089,.0755,1.8027,.6912,-.9391,-.6506,-1.2263,-.772,1.1422,-.9827,-3.0666,-1.3162,.5881,-1.5863,2.896,.739
4,0,6,-1.2725,.45,-.95,-1.41,.871,1.314,.3737,1.5844,2.0871,.836,1.8245,-.2704,-.825,-.0697,.7192,-.6142,.6012,-.6583,-.2047,-.7233,.4637,.2621,1.2386,.5761,.2143,-.8632,-.7823,.0721
4,0,8,-2.7041,-.6,-1.72,-1.41,-.0424,-.3971,-.0424,.0728,-.0716,-.5786,.5665,.9271,.1222,1.2421,1.0453,-.043,-.5107,.4667,.1956,-.1015,.4637,.2621,.1869,-.4347,1.4464,-.8714,.2907,-1.7606
4,0,8,-2.1753,-.94,-1.34,.42,1.0832,.385,-.0424,.7743,.5102,.836,.1744,1.2316,.1222,.9065,-.2888,.6912,.6012,-.6583,.1956,.5693,.052,.2621,-.5928,-.2151,.5881,-.3184,-.7823,.739
4,0,7,-1.8423,-1.64,-1.72,-1.41,-1.0963,-.3673,-2.1704,-.3253,-.62,-.5786,.1744,.1372,.1222,1.2421,1.6524,2.0378,-.9391,-.6583,.1956,-.1015,.4637,.2621,-.5928,-.4347,1.7356,-.9879,1.1625,-.283801232537376
4,0,4,-1.58,-1.64,-1.72,-1.41,-2.7124,-.2023,-1.0988,-.3253,-2.3003,-.994310482424949,.1744,.1372,.1222,1.2421,3.0064,.0866,-2.1428,-1.6139,2.0054,-.1015,-.687,-2.1464,-3.0666,-2.5252,.5881,-1.2605,-.7823,-1.7606
4,0,8,-1.8933,-1.64,-1.72,.42,-.0424,1.314,1.8202,1.1225,2.0871,2.0073,1.8245,-1.0796,-2.4403,-1.8876,.7192,.6912,-.9391,-.6583,2.0054,-.1015,.4637,-.3121,-.5928,-.6331,.5881,-.6659,-.7823,.739
4,1,6,-1.3576,-.25,-.57,-1.41,.627,-.3971,-.0424,.7743,.5102,.1041,.1744,-.4868,1.8839,-1.8876,-1.272,.6912,.6012,-.6117,1.2643,.9982,-.2006,1.7411,.1869,-2.0701,.4625,.3018,.2907,.739
4,0,9,-3.1283,.45,.59,-.96,.0683,1.314,1.8202,1.3514,-.3335,2.0073,.1744,-.9223,-1.0985,-.0697,.2705,2.0378,1.6762,1.0844,-2.345,-1.034,-1.8939,-.6723,1.2386,1.8524,-1.1549,-1.435,-.7823,.0721
4,0,9,-2.0892,-.94,-.18,-.217782809939337,.2377,1.314,.182,-.0363,.5068,.1915,.1744,.638,-.4089,-.0697,-1.272,-1.1126,-.4213,-.6583,.1956,.5693,.052,.2621,1.2386,-.2151,-1.1549,-.445,-.7823,.739
4,0,7,-1.325,-.6,-1.72,-.04,1.0294,1.314,1.8202,-.3253,.5102,.8329,-.2934,1.0781,.1222,-.524,-1.272,-.043,-.2119,1.0844,.7871,1.8164,1.8905,-.6723,-1.1176,.3468,-.5252,-.3184,.8615,.739
4,0,8,-1.253,-.6,.21,.42,-1.0963,.0483,-.3733,-.6555,.5102,-.9282,-.6413,-.3408,-.4089,-.0697,.2705,.202,.6012,.0083,.6314,-.1015,-.687,-.3121,1.2386,-.2151,.5881,.9683,-.7823,-1.7606
4,0,8,-1.3938,-.25,-.18,-.5,-.7049,.385,-.0424,-.3253,.5102,.1067,-.4141,.8628,.1222,-.0697,.2705,.6912,.6012,-.6583,-.5707,-.1015,-.13,.2621,1.2386,-.4347,.5881,-.3184,-.7823,.739
4,0, ,-1.8993,.1,-.95,-.04,.7843,-.3971,-.5066,-.3253,.5441,-.1687,.9888,.8227,.1222,.409,-.4021,-.043,-.4213,.4667,-.2661,.487,-.2006,.9759,.5012,.2342,-.2021,-.3184,.2907,-1.7606
4,0,10,-2.4109,-1.29,-1.72,-1.41,-.0424,-1.1481,-.0424,-.3253,-.62,-.5786,-.2934,-.2704,.1222,-.0697,.2705,.6912,1.6762,-.6583,-.5707,-.6545,.4637,.2621,-.5928,-1.3162,.4625,-.4415,-.7823,-1.7606
4,0,5,-3.0549,-1.64,-1.72,-1.41,-.0424,-1.1481,-1.0988,-.3253,-.62,-.5786,.1744,-.1119,-1.1572,-.6311,.2705,2.0378,-.9391,-.6952,-.2047,-.1982,.4637,-.9827,-.5928,-.2282,.5881,-.875,-.7823,.739
4,0,10,-2.3582,-.94,-.18,-.04,-.0424,1.314,1.8202,-.3253,.2751,.4572,.1744,-.5262,-1.4439,-.663,.9672,-1.9892,-2.1428,-.6583,.4978,1.8164,1.8905,-.9827,-1.1176,.1447,-1.1549,-2.4306,-.7823,.739
4,0,6,-1.3058,.45,-.57,1.33,1.4424,-.0771,-.5794,.5121,.5068,-.474,.7429,-1.0727,-1.8008,.8207,2.5529,2.0378,-.5107,1.0844,2.0054,-1.2909,1.8905,-1.7389,-1.1176,.3468,-1.1549,-1.3651,.2907,-.5553
4,0,7,-1.4101,.8,-.57,1.33,-.9733,.039,.006,.7743,.2464,.0879637920139626,-.2934,.638,.1222,-.0697,.2705,.444,.6012,-1.1507,1.2643,.5693,-.687,.2621,1.2386,-1.2137,-.6615,-.0599,.8615,-1.7606
4,0,8,-1.5522,.45,-1.34716526177866,-.5,.3529,-.0439,1.8202,-1.1311,.5102,-.2644,.2984,-.2008,.1222,1.2421,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,.2621,-.5928,-1.3162,1.5785,-.8273,-.7823,.739
4,0,10,-2.4359,1.15,.98,1.33,2.0345,1.314,.0836,.5121,.898,.836,.1744,-.3875,-.5485,-.524,.2705,2.0378,1.6762,.4626,.6314,1.0596,.8794,.2621,-.5928,1.2329,-1.1549,.3124,-.7823,-1.9162
4,0,7,-2.0602,-1.64,-1.72,-1.41,-.4995,-.2744,-.0424,.7743,.5102,.4572,.1744,.1372,-1.0985,1.2421,1.6524,.202,-.9391,-.6583,-.2047,-.1015,.4637,.2621,-.5928,-.4347,1.7356,-.8273,2.07,-1.7606
4,0,6,-1.8271,-.6,.98,-.04,-1.0963,-.2023,-.0424,.7743,.5102,.4572,.1744,.0674,-.825,.409,-.7816,.6912,.6012,-.6583,.1956,-.1015,.4637,.2621,.7301,.5761,-1.1549,-.3184,-.7823,.739
4,0, ,-2.1577,-1.64,-1.72,-1.41,.6499,1.314,1.8202,.0728,.5102,2.0073,-.5905,-.5581,-.825,-.524,.2705,-.2309,-.9391,1.0844,.4352,-.6545,.4637,.2621,1.2386,-.4347,-1.1549,.3018,-.7823,-1.7606
4,1,10,-1.455,.45,.59,1.33,.2621,-2.1621,-.6245,-.6555,-.62,-1.4537,-.8547,-.8216,-1.8008,.9065,1.2958,.6912,-.1855,-1.6122,-.9792,-.1015,.8207,.2621,.1869,.1123,.0004,-.4509,1.5082,.739
4,0,5,-1.9672,-.6,-1.72,-1.41,-.0424,-.2023,-1.0988,-.3253,-.62,.1041,.1744,-.2406,-1.0985,.9065,-.4021,.6912,-2.1428,-1.1507,-.2047,-.1015,.1097,-.523,-.5928,-.4347,.5881,-.6693,-.7823,-.115
4,0,5,-1.6336,1.5,.98,-1.41,-.0424,.7015,-.0424,-.3253,.5102,.1915,-.4141,-.2704,-.825,-.0697,1.1904,-.6142,-.1855,1.0844,.4978,-1.034,-.2459,-.6723,-.5928,.7181,.5881,-.3184,-.7823,-1.7606
4,0,7,-1.7871,-.6,-.57,-1.41,2.0345,-.5488,-.3001,.0728,.5102,-.1716,-.2934,1.3052,-.4089,-.524,.2705,.6912,.6012,-.6583,-.2047,-.1015,.4637,-.3121,.3385,-.4347,-.3896,-.3184,-.7823,-2.2521
4,0, ,-1.7067,.1,.21,.87,2.0345,.7015,.006,-.6555,.0236,.1915,.9888,.0293,-.825,-1.126,-.2888,-.6142,-.1855,-.6583,.6314,-.6545,1.3423,.0494,.1038,-.7453,-1.1549,.3018,-.7823,.739
4,0,10,-2.2103,-.6,.21,1.33,2.0345,-.2023,.6532,.5121,-.0999,.1041,.1744,-.2704,-.825,.9065,.2705,-.6142,.6012,-.6583,.1956,-.1015,.4637,.2621,.1869,.2342,-1.1549,2.7249,1.2618,.739
4,0, ,-1.4743,-.94,-1.34,-1.41,-.2639,1.314,1.1049,-.3253,.2464,.1915,.1744,-.9016,-1.8386,1.5959,.9672,.6912,.6012,-.6583,-.2047,-1.034,.4637,-.9827,-.5928,.7181,1.7356,-.3397,-.7823,-1.7606
4,0,9,-1.6265,-1.64,.59,-.5,-.0424,.039,-.0424,-.3253,-.62,-.5786,-.2934,.4493,-.5485,.409,.8232,-.043,-.9391,-1.1507,-.4112,-.7233,.4637,-.6723,1.2386,-.4347,2.487,-.445,.2907,.739
4,0,8,-1.7971,-.6,.21,-.5,.4922,-.2023,-.2546,.5121,-.0073,.1915,.1744,.5046,-.825,-.0697,.2705,.2865,.6012,-2.059,-.2047,-.1015,1.3423,.2621,-.5928,.5761,-.08,-1.1206,-.7823,-1.7606
4,0,5,-3.3789,.8,.21,.42,2.0345,-1.8485,-.5522,-1.6391,-1.6579,-2.2652,-1.6837,1.7513,1.2374,-.524,-1.272,.6912,.6012,-.6583,.1956,-.1015,.4637,-.6723,-1.1176,.5761,.109,-.3184,-.7823,-1.98508213160079
4,0,10,-1.6091,-1.64,-1.72,-1.41,-.0424,-.2023,-1.0988,-.3253,.5102,.4572,-.3449,.7126,.1222,.5082,.8232,2.0378,-.5107,-.6583,.6314,-.7233,.052,-.9827,.7301,-.4347,-1.1549,-1.1206,-.7823,.0721
4,0,8,-2.0809,.1,.59,-1.41,.5156,-.3673,-.3007,-.1625,.5102,.4572,1.8245,-.2704,-.7391,1.2421,1.6524,-.6142,-.1855,.4667,-.1017,1.0596,-.4342,.2621,1.2386,.1123,-1.1549,-.1843,-.7823,-.5553
4,0,7,-2.0136,.45,-1.72,-.998531828917439,1.3671,-1.1481,-.9557,.2012,-.62,-.5786,.1744,.4712,.1222,1.5959,.7192,1.1473,.9995,.4626,-.4435,1.0596,1.4083,.2621,.1038,-.4347,.5881,.1008,-.7823,-.5553
4,0,9,-2.6658,-1.64,-1.72,-1.41,2.0345,-.2023,-.0424,.7743,.5102,.4572,.1744,.3252,.1222,-.0697,.2705,.6912,.6012,-.6583,.1956,-.1015,.4637,.2621,1.2386,.5761,1.7356,-.9879,-.7823,-1.7606
